名称,rm型片式厚膜固定电阻器,型号,(J)CL21-160V-0.22μF-K,分类,电容器,生产厂家,成都宏明电子股份有限公司,厂商地域,四川成都,质量等级,J,温度范围,-55～85℃,封装形式,流化包封,额定电压,160V	,标称容量,0.22μF,标称阻值,1.33mΩ	,阻值允许偏差,±1% 
名称,res mo 2w 430 ohm 5% axial,型号,rsf2jb430r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,封装尺寸,0.197 dia×0.591 l (5.00,标称阻值,430Ω	,阻值允许偏差,±5%		
名称,res mo 2w 5.6 ohm 5% axial,型号,rsf2jt5r60,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,封装尺寸,0.197 dia×0.591 l (5.00,标称阻值,5.6Ω	,阻值允许偏差,±5%		
名称,res mo 2w 51k ohm 5% axial,型号,rsf2jb51k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,51kΩ	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 62 ohm 5% axial,型号,rsf2jt62r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,62Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 68k ohm 5% axial,型号,rsf2jb68k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,封装尺寸,0.197 dia×0.591 l (5.00,标称阻值,68kΩ	,阻值允许偏差,±5%		
名称,res mo 2w 75 ohm 5% axial,型号,rsf2jb75r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,75Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 75 ohm 5% axial,型号,rsf2jt75r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,75Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 75k ohm 5% axial,型号,rsf2ja75k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,75kΩ	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 8.2 ohm 5% axial,型号,rsf2jt8r20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,8.2Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 910 ohm 5% axial,型号,rsf2ja910r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,910Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 0.51 ohm 5% axial,型号,rsf2jbr510,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,0.51Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 1.5 ohm 5% axial,型号,rsf2jt1r50,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,1.5Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res mo 2w 150k ohm 5% axial,型号,rsf2jb150k,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,150kΩ	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±5%		
名称,res 2.43k ohm 1/4w .1% axial,型号,rnf14btc2k43,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～155℃,温度特性,±50ppm/℃	,number of terminations,2	,composition,metal film	,features,flame retardant coating; safety,封装形式,axial,额定功耗,0.25W	,标称阻值,2.43kΩ	,封装尺寸,0.093 dia×0.250 l (2.35,阻值允许偏差,±0.1%		
名称,res 2.20 ohm 3w 5% axial,型号,3-1625892-9,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,封装形式,axial,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,额定功耗,3W	,标称阻值,2.2Ω	,封装尺寸,0.217 dia×0.630 l (5.50,阻值允许偏差,±5%		
名称,res 0.22 ohm 3w 5% axial,型号,1625892-2,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,标称阻值,0.22Ω	,封装尺寸,0.217 dia×0.630 l (5.50,阻值允许偏差,±5%		
名称,res 0.68 ohm 3w 5% axial,型号,1625892-7,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,标称阻值,0.68Ω	,封装尺寸,0.217 dia×0.630 l (5.50,阻值允许偏差,±5%		
名称,res 680 ohm 3w 5% axial,型号,6-1625892-4,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,标称阻值,680Ω	,封装尺寸,0.217 dia×0.630 l (5.50,阻值允许偏差,±5%		
名称,res 1.80 ohm 3w 5% axial,型号,2-1625892-7,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,标称阻值,1.8Ω	,封装尺寸,0.217 dia×0.630 l (5.50,阻值允许偏差,±5%		
名称,res 1.80k ohm 3w 5% axial,型号,2-1625892-4,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,标称阻值,1.8kΩ	,封装尺寸,0.217 dia×0.630 l (5.50,阻值允许偏差,±5%		
名称,res 220k ohm 3w 5% axial,型号,3-1625892-0,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,标称阻值,220kΩ	,封装尺寸,0.217 dia×0.630 l (5.50,阻值允许偏差,±5%		
名称,res 6.80k ohm 3w 5% axial,型号,6-1625892-8,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,封装形式,axial,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,额定功耗,3W	,标称阻值,6.8kΩ	,封装尺寸,0.217 dia×0.630 l (5.50,阻值允许偏差,±5%		
名称,res 1.5k ohm 3w 5% axial,型号,2-1625892-3,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,封装尺寸,0.217 dia×0.630 l (5.50,标称阻值,1.5kΩ	,阻值允许偏差,±5%		
名称,res metal ox 1w 2k ohm 5% axl,型号,rsmf1jt2k00,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,1W	,封装尺寸,0.126 dia×0.354 l (3.20,标称阻值,2kΩ	,阻值允许偏差,±5%		
名称,res 330k ohm 3w 5% axial,型号,8-1625892-3,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,封装尺寸,0.217 dia×0.630 l (5.50,标称阻值,330kΩ	,阻值允许偏差,±5%		
名称,res 0.22 ohm 3w 5% axial,型号,9-1625892-4,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,封装形式,axial,额定功耗,3W	,封装尺寸,0.217 dia×0.630 l (5.50,标称阻值,0.22Ω	,阻值允许偏差,±5%		
名称,res metal ox 2w 120 ohm 2% axl,型号,rsmf2gb120r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,封装尺寸,0.165 dia×0.433 l (4.20,标称阻值,120Ω	,阻值允许偏差,±2%		
名称,res 100 ohm 1w 2% axial,型号,1625881-6,分类,氧化膜电阻器,生产厂家,te,厂商地域,美国,封装形式,axial,温度范围,-55～155℃,温度特性,±350ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; pulse Withstanding; safety,额定功耗,1W	,标称阻值,100Ω	,封装尺寸,0.197 dia×0.472 l (5.00,阻值允许偏差,±2%		
名称,res mo 2w 1.2 ohm 2% axial,型号,rsf2gb1r20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,1.2Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±2%		
名称,res mo 2w 1.2k ohm 2% axial,型号,rsf2gb1k20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,1.2kΩ	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±2%		
名称,res mo 2w 100 ohm 2% axial,型号,rsf2gb100r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,封装形式,axial,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,额定功耗,2W	,标称阻值,100Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±2%		
名称,res mo 2w 100k ohm 2% axial,型号,rsf2gb100k,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,100kΩ	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±2%		
名称,res mo 2w 120k ohm 2% axial,型号,rsf2gb120k,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,120kΩ	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±2%		
名称,res mo 2w 180 ohm 2% axial,型号,rsf2gb180r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～235℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,2W	,标称阻值,180Ω	,封装尺寸,0.197 dia×0.591 l (5.00,阻值允许偏差,±2%		
名称,res mo 1/2w 10 ohm 5% axial,型号,rsmf12jb10r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,10Ω	,封装尺寸,0.091 dia×0.256 l (2.30,阻值允许偏差,±5%		
名称,res mo 1/2w 11 ohm 5% axial,型号,rsmf12jb11r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,11Ω	,封装尺寸,0.091 dia×0.256 l (2.30,阻值允许偏差,±5%		
名称,res mo 1/2w 13k ohm 5% axial,型号,rsmf12jb13k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.091 dia×0.256 l (2.30,标称阻值,13kΩ	,阻值允许偏差,±5%		
名称,res mo 1/2w 2.4 ohm 5% axial,型号,rsmf12jb2r40,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.091 dia×0.256 l (2.30,标称阻值,2.4Ω	,阻值允许偏差,±5%		
名称,res mo 1/2w 2.4k ohm 5% axial,型号,rsmf12jb2k40,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.091 dia×0.256 l (2.30,标称阻值,2.4kΩ	,阻值允许偏差,±5%		
名称,res mo 1/2w 200 ohm 5% axial,型号,rsmf12jb200r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,200Ω	,封装尺寸,0.091 dia×0.256 l (2.30,阻值允许偏差,±5%		
名称,res mo 1/2w 180 ohm 5% axial,型号,rsmf12jt180r,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,180Ω	,封装尺寸,0.091 dia×0.256 l (2.30,阻值允许偏差,±5%		
名称,res mo 1/2w 2.2 ohm 5% axial,型号,rsmf12jt2r20,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,2.2Ω	,封装尺寸,0.091 dia×0.256 l (2.30,阻值允许偏差,±5%		
名称,res mo 1/2w 3.6 ohm 5% axial,型号,rsmf12jt3r60,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.091 dia×0.256 l (2.30,标称阻值,3.6Ω	,阻值允许偏差,±5%		
名称,res mo 1/2w 30k ohm 5% axial,型号,rsmf12jt30k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.091 dia×0.256 l (2.30,标称阻值,30kΩ	,阻值允许偏差,±5%		
名称,res mo 1/2w 39ohm 5% axl,型号,rsmf12jt39r0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.091 dia×0.256 l (2.30,标称阻值,39Ω	,阻值允许偏差,±5%		
名称,res mo 1/2w 39kohm 5% axl,型号,rsmf12jt39k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,标称阻值,39kΩ	,封装尺寸,0.091 dia×0.256 l (2.30,阻值允许偏差,±5%		
名称,res mo 1/2w 4.7kohm 5% axl,型号,rsmf12jt4k70,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.091 dia×0.256 l (2.30,标称阻值,4.7kΩ	,阻值允许偏差,±5%		
名称,res mo 1/2w 43kohm 5% axl,型号,rsmf12jt43k0,分类,氧化膜电阻器,生产厂家,sei,厂商地域,美国,温度范围,-55～200℃,温度特性,±200ppm/℃	,number of terminations,2	,composition,metal oxide film	,features,flame proof; safety,封装形式,axial,额定功耗,0.5W	,封装尺寸,0.091 dia×0.256 l (2.30,标称阻值,43kΩ	,阻值允许偏差,±5%		
